,Year,Flights Flown,Month,Price,KM
792,2015,191,2,455.8539326,2120
793,2016,217,2,501.6746765,2120
794,2017,198,2,389.9475113,2120
795,2018,195,2,559.1030195,2120
796,2019,190,2,397.2620508,2120
797,2020,196,2,478.7315609,2120
798,2021,94,2,543.4741221,2120
799,2022,21,2,676.3527038,2120
800,2023,157,2,682.6191554,2120
801,2010,211,1,423.2268908,2120
802,2011,211,1,389.9552391,2120
803,2012,208,1,459.3313313,2120
804,2013,211,1,448.1171875,2120
805,2014,222,1,475.1821632,2120
806,2015,221,1,534.4494382,2120
807,2016,219,1,475.8151571,2120
808,2017,211,1,440.5900452,2120
809,2018,215,1,544.1936057,2120
810,2019,206,1,518.6476775,2120
811,2020,199,1,502.7281304,2120
812,2021,110,1,353.5945802,2120
813,2023,200,1,508.5354449,2120
814,2024,209,1,438.1427531,2120
815,2010,209,7,446.5202073,2120
816,2011,207,7,529.8817635,2120
817,2012,219,7,434.2671906,2120
818,2013,217,7,333.6076923,2120
819,2014,217,7,473.3458647,2120
820,2015,228,7,476.6962963,2120
821,2016,217,7,406.6563071,2120
822,2017,205,7,386.7971275,2120
823,2018,219,7,479.4810573,2120
824,2019,234,7,614.6386482,2120
825,2020,26,7,695.8881239,2120
826,2021,88,7,267.6449457,2120
827,2022,169,7,485.9454829,2120
828,2023,171,7,416.7014043,2120
829,2010,198,6,508.1962422,2120
830,2011,181,6,547.1895161,2120
831,2012,195,6,535.0756972,2120
832,2013,190,6,432.7645914,2120
833,2014,196,6,449.1595845,2120
834,2015,214,6,426.8576744,2120
835,2016,203,6,443.145488,2120
836,2017,183,6,414.5185185,2120
837,2018,207,6,393.700885,2120
838,2019,212,6,527.6716028,2120
839,2021,160,6,405.0976431,2120
840,2022,172,6,468.1823949,2120
841,2023,163,6,531.5572177,2120
842,2010,210,3,526.0945378,2120
843,2011,214,3,481.0396745,2120
844,2012,206,3,571.3633634,2120
845,2013,209,3,557.4140625,2120
846,2014,208,3,615.8785579,2120
847,2015,221,3,468.9531835,2120
848,2016,230,3,501.6746765,2120
849,2017,219,3,579.8570136,2120
850,2018,219,3,544.1936057,2120
851,2019,222,3,693.9824715,2120
852,2020,171,3,627.5102916,2120
853,2021,140,3,379.71162,2120
854,2022,82,3,512.6279257,2120
855,2023,180,3,936.8868778,2120
856,2010,206,5,435.1795407,2120
857,2011,199,5,451.2903226,2120
858,2012,192,5,464.0109562,2120
859,2013,206,5,323.8929961,2120
860,2014,205,5,367.2540132,2120
861,2015,218,5,413.8437209,2120
862,2016,202,5,345.2412523,2120
863,2017,188,5,376.6052394,2120
864,2018,211,5,430.8424779,2120
865,2019,227,5,386.3092334,2120
866,2021,155,5,373.3021886,2120
867,2022,176,5,337.2688343,2120
868,2023,175,5,562.9483919,2120
869,2010,207,11,473.5521156,2120
870,2011,198,11,570.5340681,2120
871,2012,201,11,504.7372549,2120
872,2013,201,11,451.2041985,2120
873,2014,203,11,498.7054409,2120
874,2015,223,11,423.3136531,2120
875,2016,215,11,442.5927273,2120
876,2017,211,11,611.5165031,2120
877,2018,206,11,644.9377739,2120
878,2019,210,11,510.4784854,2120
879,2020,35,11,809.3191126,2120
880,2021,163,11,378.295136,2120
881,2022,171,11,757.2568807,2120
882,2023,189,11,442.005878,2120
883,2010,206,10,473.5521156,2120
884,2011,196,10,622.4008016,2120
885,2012,216,10,545.8843137,2120
886,2013,218,10,432.5152672,2120
887,2014,213,10,538.0769231,2120
888,2015,221,10,474.9372694,2120
889,2016,226,10,442.5927273,2120
890,2017,225,10,434.3015165,2120
891,2018,221,10,470.8290973,2120
892,2019,229,10,414.16179,2120
893,2020,31,10,689.9505119,2120
894,2021,155,10,310.2481451,2120
895,2022,181,10,639.6039755,2120
896,2023,193,10,391.6377663,2120
897,2010,202,9,475.5150259,2120
898,2011,201,9,692.490982,2120
899,2012,207,9,505.7288802,2120
900,2013,202,9,548.8384615,2120
901,2014,212,9,539.0883459,2120
902,2015,219,9,502.6037037,2120
903,2016,219,9,560.1115174,2120
904,2017,214,9,590.2423698,2120
905,2018,203,9,525.0872247,2120
906,2019,209,9,444.9159445,2120
907,2020,30,9,695.8881239,2120
908,2021,151,9,390.3642439,2120
909,2022,174,9,898.8901869,2120
910,2023,186,9,525.2712491,2120
911,2011,296,4,303.2811996,246
912,2012,292,4,321.1150896,246
913,2013,291,4,269.4571984,246
914,2014,291,4,305.0189896,246
915,2015,308,4,306.2053116,246
916,2016,309,4,308.2051105,246
917,2017,294,4,332.9417796,246
918,2018,287,4,343.8816283,246
919,2019,304,4,362.6066638,246
920,2020,27,4,423.1241259,246
921,2021,269,4,314.1390909,246
922,2022,295,4,319.0518795,246
923,2023,262,4,364.1376215,246
924,2010,323,8,257.5464767,246
925,2011,311,8,316.8917234,246
926,2012,315,8,340.886002,246
927,2013,317,8,292.8349135,246
928,2014,311,8,303.5856297,246
929,2015,320,8,304.7876944,246
930,2016,321,8,320.018053,246
931,2017,331,8,333.6125224,246
932,2018,324,8,358.6370396,246
933,2019,317,8,360.7213605,246
934,2020,104,8,315.2325043,246
935,2021,170,8,311.7771429,246
936,2022,314,8,336.2176168,246
937,2023,277,8,359.8314856,246
938,2010,307,12,262.8358617,246
939,2011,294,12,316.8777054,246
940,2012,282,12,307.2313725,246
941,2013,278,12,352.4198473,246
942,2014,281,12,369.4226173,246
943,2015,307,12,303.6630166,246
944,2016,301,12,335.0605,246
945,2017,289,12,332.2157003,246
946,2018,301,12,393.1545574,246
947,2019,296,12,380.7519363,246
948,2020,173,12,398.5240102,246
949,2021,289,12,308.7257378,246
950,2022,248,12,425.6896024,246
951,2023,268,12,302.2086701,246
952,2011,268,2,265.3545778,246
953,2012,280,2,316.5605105,246
954,2013,246,2,308.7636719,246
955,2014,239,2,306.4659488,246
956,2015,254,2,305.3304401,246
957,2016,301,2,270.2319778,246
958,2017,290,2,333.5443891,246
959,2018,278,2,336.7042629,246
960,2019,294,2,345.7651183,246
961,2020,278,2,312.1473756,246
962,2021,168,2,360.9158948,246
963,2022,214,2,302.2472316,246
964,2023,257,2,367.158371,246
965,2011,278,1,265.3545778,246
966,2012,240,1,316.5605105,246
967,2013,241,1,269.7583496,246
968,2014,238,1,306.4659488,246
969,2015,239,1,305.3304401,246
970,2016,284,1,307.0688632,246
971,2017,278,1,333.5443891,246
972,2018,287,1,336.8906306,246
973,2019,293,1,364.8312445,246
974,2020,279,1,314.1510892,246
975,2021,165,1,308.7055471,246
976,2022,214,1,302.2472316,246
977,2023,280,1,367.158371,246
978,2024,277,1,303.6431173,246
979,2010,335,7,257.5464767,246
980,2011,317,7,316.8777054,246
981,2012,302,7,337.8626228,246
982,2013,302,7,292.8349135,246
983,2014,314,7,303.5856297,246
984,2015,328,7,304.7876944,246
985,2016,316,7,317.2047075,246
986,2017,316,7,330.8496858,246
987,2018,313,7,358.6370396,246
988,2019,320,7,360.7213605,246
989,2020,92,7,315.2325043,246
990,2021,207,7,311.7771429,246
991,2022,302,7,379.3425545,246
992,2023,271,7,359.8314856,246
993,2010,340,6,259.4283403,246
994,2011,291,6,318.7943044,246
995,2012,289,6,339.5083167,246
996,2013,290,6,296.2532198,246
997,2014,298,6,305.0189896,246
998,2015,304,6,306.2053116,246
999,2016,311,6,313.8732505,246
1000,2017,309,6,332.9417796,246
1001,2018,282,6,352.0403982,246
1002,2019,301,6,362.6066638,246
1003,2020,41,6,320.1924563,246
1004,2021,276,6,314.4217172,246
1005,2022,310,6,319.0518795,246
1006,2023,260,6,364.1376215,246
1007,2011,314,3,277.8786877,246
1008,2012,311,3,260.4744745,246
1009,2013,297,3,307.9302832,246
1010,2014,310,3,310.5939279,246
1011,2015,315,3,305.3304401,246
1012,2016,309,3,320.6580407,246
1013,2017,323,3,362.0941176,246
1014,2018,304,3,366.9579485,246
1015,2019,328,3,364.8312445,246
1016,2020,249,3,312.1353774,246
1017,2021,227,3,316.5370992,246
1018,2022,298,3,358.342728,246
1019,2023,298,3,408.3054299,246
1020,2010,360,5,259.4429436,246
1021,2011,318,5,303.2811996,246
1022,2012,301,5,336.4427789,246
1023,2013,312,5,269.4571984,246
1024,2014,316,5,305.0189896,246
1025,2015,332,5,306.2053116,246
1026,2016,323,5,308.2051105,246
1027,2017,320,5,332.9417796,246
1028,2018,290,5,343.8692478,246
1029,2019,319,5,362.6066638,246
1030,2020,19,5,371.9579021,246
1031,2021,280,5,314.1390909,246
1032,2022,304,5,319.0518795,246
1033,2023,291,5,364.1376215,246
1034,2010,310,11,262.8358617,246
1035,2011,307,11,316.8777054,246
1036,2012,305,11,270.8162255,246
1037,2013,301,11,305.2836927,246
1038,2014,302,11,305.9032927,246
1039,2015,314,11,303.6630166,246
1040,2016,311,11,329.4772182,246
1041,2017,309,11,331.5293042,246
1042,2018,319,11,364.8435057,246
1043,2019,309,11,309.23679,246
1044,2020,146,11,312.5428072,246
1045,2021,251,11,342.9799011,246
1046,2022,261,11,350.8195719,246
1047,2023,271,11,306.3203527,246
1048,2010,313,10,262.8358617,246
1049,2011,309,10,316.8777054,246
1050,2012,312,10,270.8162255,246
1051,2013,314,10,293.5363645,246
1052,2014,317,10,305.9032927,246
1053,2015,321,10,303.6630166,246
1054,2016,320,10,326.6665,246
1055,2017,324,10,331.5293042,246
1056,2018,330,10,358.7129185,246
1057,2019,318,10,309.23679,246
1058,2020,146,10,312.5428072,246
1059,2021,221,10,341.9188293,246
1060,2022,291,10,346.5412844,246
1061,2023,274,10,281.6502572,246
1062,2010,297,9,263.9253368,246
1063,2011,308,9,316.8777054,246
1064,2012,291,9,307.8349705,246
1065,2013,306,9,295.7943365,246
1066,2014,308,9,303.5856297,246
1067,2015,314,9,304.7876944,246
1068,2016,312,9,325.657532,246
1069,2017,318,9,333.6125224,246
1070,2018,316,9,360.6091982,246
1071,2019,309,9,360.7213605,246
1072,2020,122,9,313.2098537,246
1073,2021,197,9,346.4891729,246
1074,2022,284,9,390.0638629,246
1075,2023,270,9,411.5314117,246
1076,2010,538,4,169.3987474,1167
1077,2011,537,4,253.7097782,1167
1078,2012,528,4,234.0956175,1167
1079,2013,550,4,285.7879377,1167
1080,2014,587,4,261.5694051,1167
1081,2015,586,4,143.1534884,1167
1082,2016,565,4,172.6206262,1167
1083,2017,567,4,169.3459801,1167
1084,2018,576,4,222.7257522,1167
1085,2019,543,4,280.1655923,1167
1086,2020,36,4,198.1101399,1167
1087,2021,411,4,148.3787879,1167
1088,2022,450,4,153.1022998,1167
1089,2023,489,4,256.3612565,1167
1090,2010,514,8,125.025658,1167
1091,2011,506,8,186.4398798,1167
1092,2012,550,8,272.1041257,1167
1093,2013,524,8,239.4442308,1167
1094,2014,568,8,170.9304511,1167
1095,2015,575,8,168.3981481,1167
1096,2016,562,8,166.2431444,1167
1097,2017,536,8,148.1885099,1167
1098,2018,547,8,194.6274009,1167
1099,2019,491,8,252.1594454,1167
1100,2020,37,8,207.080895,1167
1101,2021,38,8,147.2631579,1167
1102,2022,413,8,301.80919,1167
1103,2023,486,8,252.2956393,1167
1104,2010,557,12,358.0515996,1167
1105,2011,517,12,417.7374749,1167
1106,2012,548,12,545.8843137,1167
1107,2013,546,12,385.7929389,1167
1108,2014,606,12,299.2232645,1167
1109,2015,617,12,314.904059,1167
1110,2016,604,12,450.2236364,1167
1111,2017,591,12,509.1810883,1167
1112,2018,555,12,532.1349693,1167
1113,2019,541,12,512.8864028,1167
1114,2020,226,12,284.0972696,1167
1115,2021,343,12,262.9612531,1167
1116,2022,450,12,556.17737,1167
1117,2023,530,12,439.9500367,1167
1118,2010,493,2,172.8176471,1167
1119,2011,482,2,139.3307223,1167
1120,2012,475,2,319.2912913,1167
1121,2013,495,2,311.4960938,1167
1122,2014,505,2,209.7172676,1167
1123,2015,516,2,183.3895131,1167
1124,2016,561,2,186.1885397,1167
1125,2017,543,2,200.038009,1167
1126,2018,526,2,270.8543517,1167
1127,2019,513,2,225.4829974,1167
1128,2020,495,2,237.5660377,1167
1129,2021,158,2,224.2671756,1167
1130,2022,263,2,196.4697337,1167
1131,2023,416,2,419.9110106,1167
1132,2010,552,1,170.4663866,1167
1133,2011,552,1,123.2201628,1167
1134,2012,511,1,249.2712713,1167
1135,2013,546,1,232.2558594,1167
1136,2014,549,1,209.7172676,1167
1137,2015,583,1,267.2247191,1167
1138,2016,610,1,173.25878,1167
1139,2017,581,1,164.5882353,1167
1140,2018,590,1,171.4582593,1167
1141,2019,564,1,216.9001753,1167
1142,2020,529,1,233.9665523,1167
1143,2021,78,1,244.4393554,1167
1144,2022,284,1,206.6319613,1167
1145,2023,440,1,332.341629,1167
1146,2024,569,1,251.6773489,1167
1147,2010,558,7,110.1803109,1167
1148,2011,533,7,319.6112224,1167
1149,2012,549,7,288.5952849,1167
1150,2013,540,7,239.4442308,1167
1151,2014,581,7,170.9304511,1167
1152,2015,587,7,204.6685185,1167
1153,2016,560,7,166.2431444,1167
1154,2017,565,7,173.3052065,1167
1155,2018,578,7,190.9296035,1167
1156,2019,539,7,232.6413345,1167
1157,2020,40,7,180.5938038,1167
1158,2021,62,7,147.2631579,1167
1159,2022,412,7,224.4501558,1167
1160,2023,486,7,225.4116778,1167
1161,2010,515,6,125.5887265,1167
1162,2011,470,6,281.9154234,1167
1163,2012,485,6,317.7011952,1167
1164,2013,500,6,255.848249,1167
1165,2014,558,6,208.727101,1167
1166,2015,561,6,174.3869767,1167
1167,2016,512,6,167.4677716,1167
1168,2017,521,6,174.401084,1167
1169,2018,514,6,188.1840708,1167
1170,2019,497,6,197.2979965,1167
1171,2021,344,6,213.1473064,1167
1172,2022,432,6,199.6986519,1167
1173,2023,487,6,249.0261855,1167
1174,2010,549,3,155.7710084,1167
1175,2011,544,3,110.8668362,1167
1176,2012,519,3,341.6976977,1167
1177,2013,548,3,284.171875,1167
1178,2014,569,3,222.9905123,1167
1179,2015,588,3,235.7865169,1167
1180,2016,608,3,134.4695009,1167
1181,2017,608,3,234.2217195,1167
1182,2018,599,3,330.4920071,1167
1183,2019,573,3,250.0053462,1167
1184,2020,412,3,335.9519726,1167
1185,2021,372,3,252.7455471,1167
1186,2022,389,3,322.9330105,1167
1187,2023,476,3,350.2775264,1167
1188,2010,527,5,110.9853862,1167
1189,2011,538,5,169.0928427,1167
1190,2012,510,5,289.8326693,1167
1191,2013,526,5,187.8035019,1167
1192,2014,569,5,182.305949,1167
1193,2015,576,5,161.3730233,1167
1194,2016,539,5,172.6206262,1167
1195,2017,541,5,245.1725384,1167
1196,2018,535,5,247.4868142,1167
1197,2019,518,5,158.3014808,1167
1198,2021,405,5,268.4949495,1167
1199,2022,469,5,217.4496431,1167
1200,2023,525,5,261.5931189,1167
1201,2010,512,11,85.10944272,1167
1202,2011,492,11,374.2815631,1167
1203,2012,548,11,285.2862745,1167
1204,2013,506,11,264.3148855,1167
1205,2014,547,11,196.8574109,1167
1206,2015,568,11,198.7509225,1167
1207,2016,587,11,150.0745455,1167
1208,2017,576,11,209.6628011,1167
1209,2018,547,11,240.3190184,1167
1210,2019,535,11,226.3442341,1167
1211,2020,224,11,257.8361775,1167
1212,2021,93,11,229.514427,1167
1213,2022,436,11,509.116208,1167
1214,2023,520,11,389.5819251,1167
1215,2010,552,10,170.2188854,1167
1216,2011,486,10,370.0761523,1167
1217,2012,546,10,312.7176471,1167
1218,2013,561,10,250.9656489,1167
1219,2014,612,10,183.7335835,1167
1220,2015,609,10,191.0073801,1167
1221,2016,579,10,213.6654545,1167
1222,2017,572,10,184.7029438,1167
1223,2018,595,10,225.4829974,1167
1224,2019,559,10,212.9802926,1167
1225,2020,183,10,312.7457338,1167
1226,2021,39,10,162.6207749,1167
1227,2022,444,10,470.6116208,1167
1228,2023,552,10,306.3203527,1167
1229,2010,530,9,185.4218653,1167
1230,2011,500,9,381.2905812,1167
1231,2012,522,9,327.0746562,1167
1232,2013,541,9,266.3480769,1167
1233,2014,588,9,184.0789474,1167
1234,2015,594,9,217.6222222,1167
1235,2016,571,9,260.8738574,1167
1236,2017,546,9,231.0736086,1167
1237,2018,549,9,253.9154185,1167
1238,2019,513,9,272.6474003,1167
1239,2020,48,9,213.1006885,1167
1240,2021,37,9,210.3759398,1167
1241,2022,389,9,580.7375389,1167
1242,2023,533,9,204.7317073,1167
1243,2010,267,4,172.3194154,452
1244,2011,279,4,307.4415323,452
1245,2012,272,4,287.7425299,452
1246,2013,278,4,225.9085603,452
1247,2014,269,4,309.1142682,452
1248,2015,234,4,335.76,452
1249,2016,261,4,296.2891344,452
1250,2017,250,4,313.4164408,452
1251,2018,229,4,360.5210619,452
1252,2019,249,4,363.1550523,452
1253,2020,20,4,418.2325175,452
1254,2021,157,4,349.3967172,452
1255,2022,187,4,352.3571768,452
1256,2023,212,4,412.2707554,452
1257,2010,299,8,270.8261036,452
1258,2011,293,8,277.5571142,452
1259,2012,294,8,288.5952849,452
1260,2013,292,8,255.5865385,452
1261,2014,287,8,328.712406,452
1262,2015,267,8,334.2055556,452
1263,2016,285,8,319.6983547,452
1264,2017,281,8,315.2145422,452
1265,2018,266,8,329.5230485,452
1266,2019,261,8,324.897747,452
1267,2020,30,8,358.1054733,452
1268,2021,26,8,312.8757728,452
1269,2022,235,8,366.5292835,452
1270,2023,223,8,390.8514412,452
1271,2010,274,12,282.4131992,452
1272,2011,262,12,305.0324649,452
1273,2012,270,12,545.7334412,452
1274,2013,269,12,401.932166,452
1275,2014,240,12,298.4227111,452
1276,2015,235,12,332.9723247,452
1277,2016,251,12,391.3257364,452
1278,2017,220,12,357.9118733,452
1279,2018,221,12,622.8799211,452
1280,2019,230,12,418.9776248,452
1281,2020,113,12,305.5836177,452
1282,2021,150,12,340.4656224,452
1283,2022,194,12,438.5244648,452
1284,2023,174,12,373.1351947,452
1285,2010,245,2,202.7962185,452
1286,2011,245,2,250.4821974,452
1287,2012,273,2,277.2792793,452
1288,2013,245,2,270.5097656,452
1289,2014,243,2,284.0474383,452
1290,2015,228,2,338.2095599,452
1291,2016,244,2,297.3844732,452
1292,2017,245,2,301.3230769,452
1293,2018,208,2,361.553286,452
1294,2019,224,2,299.1849167,452
1295,2020,229,2,369.5471698,452
1296,2021,83,2,352.0638677,452
1297,2022,138,2,336.1439064,452
1298,2023,199,2,405.1402715,452
1299,2010,229,1,195.4485294,452
1300,2011,213,1,217.7487284,452
1301,2012,212,1,281.4804805,452
1302,2013,226,1,286.9042969,452
1303,2014,225,1,262.8102467,452
1304,2015,202,1,338.2095599,452
1305,2016,192,1,256.0092421,452
1306,2017,211,1,326.6443439,452
1307,2018,188,1,355.3410302,452
1308,2019,190,1,316.3382997,452
1309,2020,151,1,333.5523156,452
1310,2021,60,1,352.0638677,452
1311,2022,124,1,302.2698144,452
1312,2023,169,1,405.1402715,452
1313,2024,153,1,364.7793154,452
1314,2010,290,7,270.5361554,452
1315,2011,293,7,277.5571142,452
1316,2012,285,7,217.1335953,452
1317,2013,289,7,234.0634615,452
1318,2014,294,7,328.712406,452
1319,2015,271,7,334.2055556,452
1320,2016,269,7,317.1407678,452
1321,2017,268,7,315.2145422,452
1322,2018,249,7,366.8584758,452
1323,2019,269,7,361.2790208,452
1324,2020,47,7,358.1054733,452
1325,2021,62,7,231.4135338,452
1326,2022,217,7,346.0454829,452
1327,2023,201,7,390.8514412,452
1328,2010,263,6,248.256785,452
1329,2011,265,6,279.2358871,452
1330,2012,269,6,290.5293825,452
1331,2013,270,6,258.5700389,452
1332,2014,274,6,330.2644004,452
1333,2015,245,6,335.76,452
1334,2016,265,6,306.5948435,452
1335,2017,250,6,313.4164408,452
1336,2018,239,6,343.4854513,452
1337,2019,242,6,375.3536498,452
1338,2020,23,6,363.74,452
1339,2021,153,6,233.1666667,452
1340,2022,191,6,352.3571768,452
1341,2023,204,6,395.5287958,452
1342,2010,286,3,255.6995798,452
1343,2011,298,3,256.1749746,452
1344,2012,298,3,241.5690691,452
1345,2013,284,3,295.6343848,452
1346,2014,290,3,310.5806546,452
1347,2015,266,3,338.2095599,452
1348,2016,259,3,297.3844732,452
1349,2017,282,3,326.6443439,452
1350,2018,239,3,361.7893517,452
1351,2019,268,3,340.8606486,452
1352,2020,217,3,369.5471698,452
1353,2021,145,3,352.0638677,452
1354,2022,178,3,336.1439064,452
1355,2023,241,3,405.1402715,452
1356,2010,287,5,219.0501044,452
1357,2011,292,5,245.3891129,452
1358,2012,284,5,288.439243,452
1359,2013,287,5,229.9912451,452
1360,2014,287,5,251.0009443,452
1361,2015,264,5,335.76,452
1362,2016,280,5,270.5248619,452
1363,2017,272,5,313.4164408,452
1364,2018,256,5,331.7858496,452
1365,2019,270,5,326.5836324,452
1366,2020,16,5,409.9167832,452
1367,2021,161,5,350.5743266,452
1368,2022,196,5,352.3571768,452
1369,2023,204,5,412.2707554,452
1370,2010,288,11,112.4686275,452
1371,2011,290,11,257.9318637,452
1372,2012,287,11,307.2313725,452
1373,2013,282,11,256.3053435,452
1374,2014,254,11,328.0956848,452
1375,2015,254,11,332.9723247,452
1376,2016,268,11,328.1290909,452
1377,2017,250,11,316.9901873,452
1378,2018,250,11,328.5994741,452
1379,2019,261,11,317.8450947,452
1380,2020,82,11,356.3868942,452
1381,2021,80,11,308.7488046,452
1382,2022,216,11,393.6024465,452
1383,2023,183,11,367.9955915,452
1384,2010,296,10,216.5634675,452
1385,2011,296,10,305.0324649,452
1386,2012,293,10,272.9421569,452
1387,2013,289,10,256.3053435,452
1388,2014,271,10,328.0956848,452
1389,2015,265,10,332.9723247,452
1390,2016,272,10,328.1290909,452
1391,2017,247,10,297.0223015,452
1392,2018,269,10,369.1471779,452
1393,2019,267,10,317.8450947,452
1394,2020,53,10,355.0499659,452
1395,2021,23,10,228.3610882,452
1396,2022,203,10,388.2545872,452
1397,2023,186,10,337.1579721,452
1398,2010,290,9,249.3554404,452
1399,2011,292,9,305.0324649,452
1400,2012,282,9,324.5872397,452
1401,2013,282,9,308.8427019,452
1402,2014,268,9,328.712406,452
1403,2015,260,9,334.4516759,452
1404,2016,272,9,329.928702,452
1405,2017,249,9,351.8723609,452
1406,2018,250,9,367.3268634,452
1407,2019,262,9,373.4020711,452
1408,2020,28,9,355.8781497,452
1409,2021,15,9,347.9384294,452
1410,2022,211,9,368.926324,452
1411,2023,195,9,411.5314117,452
1412,2018,78,4,833.2097345,1305
1413,2016,75,8,721.2394881,1305
1414,2018,84,8,801.1401233,1305
1415,2016,57,12,768.1781818,1305
1416,2018,57,12,796.9763365,1305
1417,2017,50,2,797.6199095,1305
1418,2019,56,2,630.2243646,1305
1419,2017,43,1,726.720362,1305
1420,2019,50,1,796.9763365,1305
1421,2016,74,7,815.8702011,1305
1422,2018,82,7,855.4237885,1305
1423,2016,72,6,718.8232044,1305
1424,2018,80,6,803.4840796,1305
