AIRPORT NAME,CODE,AIRPORT NAME 2,CODE 2,KM
Atlanta,ATL,Sydney,SYD,14954
Auckland,AKL,Ayers Rock,AYQ,4340
Auckland,AKL,Brisbane,BNE,2299
Auckland,AKL,Buenos Aires,BUE,10340
Auckland,AKL,Cairns,CNS,3622
Auckland,AKL,Christchurch,CHC,744
Auckland,AKL,Darwin,DRW,5150
Auckland,AKL,Easter Island,IPC,7053
Auckland,AKL,Gold Coast,OOL,2220
Auckland,AKL,Hobart,HBA,2408
Auckland,AKL,Hong Kong,HKG,9149
Auckland,AKL,Honolulu,HNL,7082
Auckland,AKL,Launceston,LST,2421
Auckland,AKL,Los Angeles,LAX,10487
Auckland,AKL,Melbourne,MEL,2643
Auckland,AKL,Nadi,NAN,2157
Auckland,AKL,Norfolk Island,NLK,1092
Auckland,AKL,Pago Pago,PPG,2552
Auckland,AKL,Papeete,PPT,4099
Auckland,AKL,Perth,PER,5348
Auckland,AKL,Port Moresby,POM,4132
Auckland,AKL,Rarotonga,RAR,3018
Auckland,AKL,Rio Gallegos,RGL,8389
Auckland,AKL,Santiago,SCL,9678
Auckland,AKL,Singapore,SIN,8417
Auckland,AKL,Sydney,SYD,2164
Auckland,AKL,Tongatapu,TBU,2183
Auckland,AKL,Townsville,TSV,3365
Auckland,AKL,Wellington,WLG,480
Auckland,AKL,Williamtown,NTL,2144
Augustus Downs,AUD,Burketown,BUC,90
Augustus Downs,AUD,Cairns,CNS,650
Augustus Downs,AUD,Canobie,CBY,158
Augustus Downs,AUD,Cloncurry,CNJ,250
Augustus Downs,AUD,Croydon,CDQ,255
Augustus Downs,AUD,Doomadgee,DMD,128
Augustus Downs,AUD,Gregory Downs,GGD,68
Augustus Downs,AUD,Iffley,IFF,149
Augustus Downs,AUD,Karumba,KRB,154
Augustus Downs,AUD,Lawn Hill,LWH,130
Augustus Downs,AUD,Lorraine,LOA,55
Augustus Downs,AUD,Mount Isa,ISA,244
Augustus Downs,AUD,Normanton,NTN,156
Augustus Downs,AUD,Wondoola,WON,109
Aurukun,AUU,Bamaga,ABM,279
Aurukun,AUU,Cairns,CNS,584
Aurukun,AUU,Coen,CUQ,157
Aurukun,AUU,Cooktown,CTN,439
Aurukun,AUU,Croydon,CDQ,543
Aurukun,AUU,Edward River,EDR,171
Aurukun,AUU,Emerald,EMD,1322
Aurukun,AUU,Iron Range,IRG,182
Aurukun,AUU,Karumba,KRB,465
Aurukun,AUU,Kowanyama,KWN,236
Aurukun,AUU,Moreton,MET,141
Aurukun,AUU,Normanton,NTN,485
Aurukun,AUU,Rokeby,RKY,107
Aurukun,AUU,Thursday Island,TIS,313
Aurukun,AUU,Weipa,WEI,78
Aurukun,AUU,Yorke Island,OKR,443
Austral Downs,AWP,Lake Nash,LNH,56
Austral Downs,AWP,Manners Creek,MCR,180
Austral Downs,AWP,Mount Isa,ISA,182
Auvergne,AUV,Birrindudu,BDU,305
Auvergne,AUV,Carlton Hill,CLT,160
Auvergne,AUV,Daly River Mission,DVR,228
Auvergne,AUV,Darwin,DRW,376
Auvergne,AUV,Hooker Creek,HOK,301
Auvergne,AUV,Humbert River,HUB,111
Auvergne,AUV,Inverway,INW,242
Auvergne,AUV,Katherine/Tindal,KTR,286
Auvergne,AUV,Kidman Springs,KDM,112
Auvergne,AUV,Kildurk,KIL,92
Auvergne,AUV,Kununurra,KNX,140
Auvergne,AUV,Legune,LGU,80
Auvergne,AUV,Limbunya,LIM,172
Auvergne,AUV,Montejinnie,MTJ,216
Auvergne,AUV,Mount House,MHO,481
Auvergne,AUV,Newry,NRY,95
Auvergne,AUV,Port Keats,PKT,168
Auvergne,AUV,Rosewood,RWD,144
Auvergne,AUV,Timber Creek,TBR,47
Auvergne,AUV,Victoria River Downs,VCD,133
Auvergne,AUV,Waterloo,WTL,127
Auvergne,AUV,Wave Hill,WAV,223
Auvergne,AUV,Wyndham,WYN,200
Avalon,AVL,Brisbane,BNE,1434
Avalon,AVL,Cairns,CNS,2354
Avalon,AVL,Cudal,CUL,658
Avalon,AVL,Essendon,MEB,51
Avalon,AVL,Hobart,HBA,593
Avalon,AVL,Melbourne,MEL,52
Avalon,AVL,Portland,PTJ,265
Avalon,AVL,Richmond Raaf,XRR,754
Avalon,AVL,Sydney,SYD,757
Avalon,AVL,Williamtown,NTL,887
Ayers Rock,AYQ,Birdsville,BVI,845
Ayers Rock,AYQ,Brisbane,BNE,2222
Ayers Rock,AYQ,Broken Hill,BHQ,1275
Ayers Rock,AYQ,Broome,BME,1210
Ayers Rock,AYQ,Cairns,CNS,1789
Ayers Rock,AYQ,Canberra,CBR,2078
Ayers Rock,AYQ,Coober Pedy,CPD,567
Ayers Rock,AYQ,Curtin Springs,CSP,80
Ayers Rock,AYQ,Darwin,DRW,1418
Ayers Rock,AYQ,Derby/Curtin,DRB,1123
Ayers Rock,AYQ,Devonport,DPO,2281
Ayers Rock,AYQ,Docker River,DRV,191
Ayers Rock,AYQ,Ernabella,ERN,170
Ayers Rock,AYQ,Essendon,MEB,1918
Ayers Rock,AYQ,Forrest,FOS,688
Ayers Rock,AYQ,Fregon,FRG,205
Ayers Rock,AYQ,Giles,GLS,271
Ayers Rock,AYQ,Gladstone,GLT,2055
Ayers Rock,AYQ,Gold Coast,OOL,2264
Ayers Rock,AYQ,Groote Eylandt,GTE,1371
Ayers Rock,AYQ,Hamilton Island,HTI,1920
Ayers Rock,AYQ,Hobart,HBA,2477
Ayers Rock,AYQ,Indulkana,IDK,307
Ayers Rock,AYQ,Kalgoorlie,KGI,1123
Ayers Rock,AYQ,Karratha,KTA,1538
Ayers Rock,AYQ,Kings Canyon,KBJ,115
Ayers Rock,AYQ,Kintore,KIT,261
Ayers Rock,AYQ,Kununurra,KNX,1071
Ayers Rock,AYQ,Leigh Creek,LGH,948
Ayers Rock,AYQ,Mackay,MKY,1915
Ayers Rock,AYQ,Macmahons Site,MCC,268
Ayers Rock,AYQ,Marla,MAR,357
Ayers Rock,AYQ,Meekatharra,MKR,1255
Ayers Rock,AYQ,Melbourne,MEL,1910
Ayers Rock,AYQ,Moomba,MOO,974
Ayers Rock,AYQ,Mount Denison,MNN,356
Ayers Rock,AYQ,Mount Isa,ISA,1007
Ayers Rock,AYQ,Mulga Park,MUP,101
Ayers Rock,AYQ,Napperby,NPD,347
Ayers Rock,AYQ,Newman,ZNE,1151
Ayers Rock,AYQ,Paraburdoo,PBO,1362
Ayers Rock,AYQ,Perth,PER,1647
Ayers Rock,AYQ,Port Hedland,PHE,1375
Ayers Rock,AYQ,Sydney,SYD,2181
Ayers Rock,AYQ,Tamworth,TMW,2056
Ayers Rock,AYQ,Townsville,TSV,1755
Ayers Rock,AYQ,Whyalla,WYA,1081
Ayers Rock,AYQ,Woomera,WMR,876
Ayers Rock,AYQ,Yuendumu,YUE,336
Ayr,AYR,Bowen,ZBO,104
Ayr,AYR,Brisbane,BNE,1048
Ayr,AYR,Ingham,IGM,161
Ayr,AYR,Innisfail,IFL,265
Ayr,AYR,Mackay,MKY,261
Ayr,AYR,Proserpine,PPP,163
Ayr,AYR,Townsville,TSV,70
Badu Island,BAU,Bamaga,ABM,98
Badu Island,BAU,Boigu Island,BGU,93
Badu Island,BAU,Cairns,CNS,847
Badu Island,BAU,Coconut Island,CNI,103
Badu Island,BAU,Coen,CUQ,418
Badu Island,BAU,Darnley Island,DNY,187
Badu Island,BAU,Iron Range,IRG,322
Badu Island,BAU,Kubin Village,KBV,21
Badu Island,BAU,Mabuiag Island,MAB,19
Badu Island,BAU,Murray Island,MYI,210
Badu Island,BAU,Saibai Island,XSB,96
Badu Island,BAU,Saint Pauls Mission,SPM,23
Badu Island,BAU,Stephens Island,SPH,168
Badu Island,BAU,Sue Island,XSI,77
Badu Island,BAU,Thursday Island,TIS,54
Badu Island,BAU,Weipa,WEI,286
Badu Island,BAU,Yam Island,YAM,72
Badu Island,BAU,Yorke Island,OKR,145
Bahrain,BAH,Bangkok,BKK,5369
Bahrain,BAH,Belgrade,BEG,3404
Bahrain,BAH,Bombay,BOM,2416
Bahrain,BAH,Brisbane,BNE,12469
Bahrain,BAH,Cairns,CNS,11332
Bahrain,BAH,Cologne,CGN,4575
Bahrain,BAH,Colombo,CMB,3753
Bahrain,BAH,Damascus,DAM,1576
Bahrain,BAH,Darwin,DRW,9674
Bahrain,BAH,Delhi,DEL,2626
Bahrain,BAH,Dhahran,DHA,47
Bahrain,BAH,Doha,DOH,145
Bahrain,BAH,Dubai,DXB,488
Bahrain,BAH,Frankfurt,FRA,4448
Bahrain,BAH,Glasgow,GLA,5210
Bahrain,BAH,Jakarta,JKT,7059
Bahrain,BAH,Kuala Lumpur,KUL,6002
Bahrain,BAH,London,LON,5103
Bahrain,BAH,Male,MLE,3452
Bahrain,BAH,Manchester,MAN,5271
Bahrain,BAH,Melbourne,MEL,12106
Bahrain,BAH,Paris,PAR,4831
Bahrain,BAH,Perth,PER,9475
Bahrain,BAH,Prestwick,PIK,5472
Bahrain,BAH,Rome,ROM,3901
Bahrain,BAH,Singapore,SIN,6335
Bahrain,BAH,Sydney,SYD,12520
Bahrain,BAH,Townsville,TSV,11536
Bahrain,BAH,Vienna,VIE,3829
Baikaal Station,BKS,Jervois,JVS,15
Baikaal Station,BKS,Jervois Mine,JVM,18
Bairnsdale,BSJ,Canberra,CBR,322
Bairnsdale,BSJ,Essendon,MEB,235
Bairnsdale,BSJ,Flinders Island,FLS,248
Bairnsdale,BSJ,Launceston,LST,408
Bairnsdale,BSJ,Mallacoota,MCO,192
Bairnsdale,BSJ,Melbourne,MEL,241
Bairnsdale,BSJ,Merimbula,MIM,234
Bairnsdale,BSJ,Moorabbin,MBW,217
Bairnsdale,BSJ,Sale,SXE,58
Bairnsdale,BSJ,Welshpool,WPO,128
Balcanoona,BLC,Hawker,HAW,170
Balcanoona,BLC,Leigh Creek,LGH,90
Balcanoona,BLC,Port Augusta,PUG,270
Balcanoona,BLC,Port Pirie,PPI,328
Balgo Hills Mission,BQW,Billiluna,BIW,74
Balgo Hills Mission,BQW,Birrindudu,BDU,249
Balgo Hills Mission,BQW,Cherrabun,CBC,289
Balgo Hills Mission,BQW,Christmas Creek,CXQ,257
Balgo Hills Mission,BQW,Darwin,DRW,913
Balgo Hills Mission,BQW,Derby/Curtin,DRB,522
Balgo Hills Mission,BQW,Fitzroy Crossing,FIZ,336
Balgo Hills Mission,BQW,Gordon Downs,GOR,176
Balgo Hills Mission,BQW,Halls Creek,HCQ,216
Balgo Hills Mission,BQW,Hooker Creek,HOK,345
Balgo Hills Mission,BQW,Inverway,INW,311
Balgo Hills Mission,BQW,Kununurra,KNX,492
Balgo Hills Mission,BQW,Margaret River Stn,MGV,206
Balgo Hills Mission,BQW,Nicholson,NLS,253
Balgo Hills Mission,BQW,Sturt Creek,STU,108
Balgo Hills Mission,BQW,Tableland,TBL,337
Balgo Hills Mission,BQW,Wyndham,WYN,516
Ballarat,BLY,Broken Hill,BHQ,648
Ballarat,BLY,Burnie,WNY,423
Ballarat,BLY,Melbourne,MEL,95
Ballarat,BLY,Mount Gambier,MGB,267
Ballarat,BLY,Stawell,SWL,105
Ballera,LLE,Brisbane,BNE,1118
Ballera,LLE,Charleville,CTL,455
Ballina,QNA,Brisbane,BNE,167
Ballina,QNA,Canberra,CBR,829
Ballina,QNA,Casino,CSI,49
Ballina,QNA,Coffs Harbour,CFS,171
Ballina,QNA,Dubbo,DBO,608
Ballina,QNA,Gold Coast,OOL,75
Ballina,QNA,Grafton,GFN,115
Ballina,QNA,Lismore,LSY,30
Ballina,QNA,Lord Howe Island,LDH,610
Ballina,QNA,Maroochydore,MCY,252
Ballina,QNA,Port Macquarie,PQQ,297
Ballina,QNA,Sydney,SYD,612
Ballina,QNA,Tamworth,TMW,362
Ballina,QNA,Taree,TRO,354
Ballina,QNA,Williamtown,NTL,470
Balranald,BRN,Deniliquin,DNQ,163
Balranald,BRN,Hay,HXX,115
Balranald,BRN,Melbourne,MEL,358
Balranald,BRN,Mildura,MQL,144
Balranald,BRN,Sydney,SYD,704
Bamaga,ABM,Boigu Island,BGU,187
Bamaga,ABM,Burketown,BUC,818
Bamaga,ABM,Cairns,CNS,749
Bamaga,ABM,Coconut Island,CNI,121
Bamaga,ABM,Coen,CUQ,320
Bamaga,ABM,Cooktown,CTN,580
Bamaga,ABM,Darnley Island,DNY,209
Bamaga,ABM,Dauan Island,DUI,170
Bamaga,ABM,Doomadgee,DMD,869
Bamaga,ABM,Edward River,EDR,448
Bamaga,ABM,Heathlands,HAT,89
Bamaga,ABM,Highbury,HIG,612
Bamaga,ABM,Iron Range,IRG,224
Bamaga,ABM,Kowanyama,KWN,509
Bamaga,ABM,Kubin Village,KBV,81
Bamaga,ABM,Lizard Island,LZR,527
Bamaga,ABM,Mabuiag Island,MAB,115
Bamaga,ABM,Moreton,MET,169
Bamaga,ABM,Murray Island,MYI,209
Bamaga,ABM,Normanton,NTN,762
Bamaga,ABM,Richmond,ABG,743
Bamaga,ABM,Saibai Island,XSB,175
Bamaga,ABM,Saint Pauls Mission,SPM,86
Bamaga,ABM,Stephens Island,SPH,200
Bamaga,ABM,Sue Island,XSI,92
Bamaga,ABM,Thursday Island,TIS,44
Bamaga,ABM,Torwood,TWP,727
Bamaga,ABM,Townsville,TSV,1031
Bamaga,ABM,Turtle Head Island,TTH,25
Bamaga,ABM,Weipa,WEI,201
Bamaga,ABM,Wrotham Park,WPK,655
Bamaga,ABM,Yam Island,YAM,121
Bamaga,ABM,Yorke Island,OKR,171
Bangalore,BLR,Perth,PER,6442
Bangkok,BKK,Belgrade,BEG,8175
Bangkok,BKK,Bombay,BOM,3012
Bangkok,BKK,Brisbane,BNE,7290
Bangkok,BKK,Broome,BME,4259
Bangkok,BKK,Cairns,CNS,6026
Bangkok,BKK,Calcutta,CCU,1608
Bangkok,BKK,Canberra,CBR,7489
Bangkok,BKK,Damascus,DAM,6780
Bangkok,BKK,Darwin,DRW,4438
Bangkok,BKK,Delhi,DEL,2921
Bangkok,BKK,Denpasar,DPS,2986
Bangkok,BKK,Frankfurt,FRA,8985
Bangkok,BKK,Hong Kong,HKG,1713
Bangkok,BKK,Jakarta,JKT,2345
Bangkok,BKK,Kuala Lumpur,KUL,1201
Bangkok,BKK,Larnaca,LCA,7051
Bangkok,BKK,Learmonth,LEA,4274
Bangkok,BKK,London,LON,9565
Bangkok,BKK,Manchester,MAN,9618
Bangkok,BKK,Melbourne,MEL,7360
Bangkok,BKK,Perth,PER,5348
Bangkok,BKK,Port Hedland,PHE,4287
Bangkok,BKK,Port Moresby,POM,5764
Bangkok,BKK,Rome,ROM,8862
Bangkok,BKK,Singapore,SIN,1442
Bangkok,BKK,Sydney,SYD,7544
Bangkok,BKK,Townsville,TSV,6257
Baniyala,BNI,Bickerton Island,BIC,63
Baniyala,BNI,Elcho Island,ELC,149
Baniyala,BNI,Gove,GOV,121
Baniyala,BNI,Groote Eylandt,GTE,89
Baniyala,BNI,Lake Evella,LEV,91
Baniyala,BNI,Milingimbi,MGT,190
Baniyala,BNI,Numbulwar,NUB,132
Baniyala,BNI,Ramingining,RAM,174
Bankstown,BWU,Bathurst,BHS,137
Bankstown,BWU,Belmont,BMT,117
Bankstown,BWU,Camden,XCN,31
Bankstown,BWU,Canberra,CBR,225
Bankstown,BWU,Cessnock,CNK,131
Bankstown,BWU,Kempsey,KPS,361
Bankstown,BWU,Singleton,SGT,149
Bankstown,BWU,Sydney,SYD,17
Bankstown,BWU,Tamworth,TMW,316
Bankstown,BWU,Wagga Wagga,WGA,352
Bankstown,BWU,Wollongong,WOL,73
Baradine,BAQ,Burren Junction,BRJ,89
Baradine,BAQ,Coolah,CLH,104
Baradine,BAQ,Coonamble,CNB,68
Baradine,BAQ,Mudgee,DGE,186
Baradine,BAQ,Sydney,SYD,386
Baradine,BAQ,Tooraweenah,TWN,57
Baradine,BAQ,Walgett,WGE,138
Baralboa,BAR,Darwin,DRW,214
Baralboa,BAR,Jabiru,JAB,29
Baralboa,BAR,Oenpelli,OPI,68
Barcaldine,BCI,Blackall,BKQ,96
Barcaldine,BCI,Brisbane,BNE,892
Barcaldine,BCI,Bundaberg,BDB,727
Barcaldine,BCI,Charleville,CTL,331
Barcaldine,BCI,Clermont,CMQ,252
Barcaldine,BCI,Dysart,DYS,330
Barcaldine,BCI,Emerald,EMD,293
Barcaldine,BCI,Longreach,LRE,106
Barcaldine,BCI,Middlemount,MMU,358
Barcaldine,BCI,Mount Isa,ISA,681
Barcaldine,BCI,Quilpie,ULP,354
Barcaldine,BCI,Richmond,RCM,390
Barcaldine,BCI,Rockhampton,ROK,528
Barcaldine,BCI,Roma,RMA,481
Barcaldine,BCI,Thangool,THG,546
Barcaldine,BCI,Townsville,TSV,502
Barcaldine,BCI,Winton,WIN,264
Barrow Island,BWB,Broome,BME,787
Barrow Island,BWB,Carnarvon,CVQ,480
Barrow Island,BWB,Geraldton,GET,884
Barrow Island,BWB,Karratha,KTA,143
Barrow Island,BWB,Learmonth,LEA,204
Barrow Island,BWB,Newman,ZNE,535
Barrow Island,BWB,Paraburdoo,PBO,352
Barrow Island,BWB,Perth,PER,1232
Barrow Island,BWB,Port Hedland,PHE,340
Batavia Downs,BAT,Cairns,CNS,574
Batavia Downs,BAT,Coen,CUQ,131
Batavia Downs,BAT,Iron Range,IRG,71
Batavia Downs,BAT,Merluna,MLV,47
Batavia Downs,BAT,Moreton,MET,23
Batavia Downs,BAT,Weipa,WEI,81
Bathurst,BHS,Brisbane,BNE,748
Bathurst,BHS,Canberra,CBR,215
Bathurst,BHS,Cowra,CWT,105
Bathurst,BHS,Cudal,CUL,83
Bathurst,BHS,Dubbo,DBO,167
Bathurst,BHS,Evans Head,EVD,598
Bathurst,BHS,Gold Coast,OOL,690
Bathurst,BHS,Grafton,GFN,517
Bathurst,BHS,Griffith,GFF,345
Bathurst,BHS,Launceston,LST,930
Bathurst,BHS,Melbourne,MEL,644
Bathurst,BHS,Mudgee,DGE,94
Bathurst,BHS,Oakey,OAK,696
Bathurst,BHS,Orange,OAG,49
Bathurst,BHS,Parkes,PKE,135
Bathurst,BHS,Port Macquarie,PQQ,373
Bathurst,BHS,Sydney,SYD,153
Bathurst,BHS,Tamworth,TMW,282
Bathurst,BHS,Wagga Wagga,WGA,280
Bathurst,BHS,Williamtown,NTL,215
Bathurst Island,BRT,Croker Island,CKI,214
Bathurst Island,BRT,Darwin,DRW,77
Bathurst Island,BRT,Garden Point,GPN,46
Bathurst Island,BRT,Snake Bay,SNB,39
Bathurst Island,BRT,South Goulburn Is.,GBI,302
Beagle,BEE,Chillagoe,LLG,546
Beagle,BEE,Cooktown,CTN,459
Beagle,BEE,Weipa,WEI,44
Bedford Downs,BDW,Billiluna,BIW,253
Bedford Downs,BDW,Derby/Curtin,DRB,388
Bedford Downs,BDW,Fitzroy Crossing,FIZ,225
Bedford Downs,BDW,Gibb River,GBV,145
Bedford Downs,BDW,Halls Creek,HCQ,107
Bedford Downs,BDW,Inverway,INW,238
Bedford Downs,BDW,Kalumburu,UBU,345
Bedford Downs,BDW,Kununurra,KNX,214
Bedford Downs,BDW,Lansdowne,LDW,78
Bedford Downs,BDW,Mount House,MHO,182
Bedford Downs,BDW,Nicholson,NLS,174
Bedford Downs,BDW,Ord River,ODR,154
Bedford Downs,BDW,Tableland,TBL,59
Bedford Downs,BDW,Turkey Creek,TKY,83
Bedford Downs,BDW,Wyndham,WYN,211
Bedourie,BEU,Birdsville,BVI,170
Bedourie,BEU,Boulia,BQL,168
Bedourie,BEU,Brisbane,BNE,1407
Bedourie,BEU,Charleville,CTL,720
Bedourie,BEU,Clifton Hills,CFH,299
Bedourie,BEU,Cluny,CLU,22
Bedourie,BEU,Cordillo Downs,ODL,289
Bedourie,BEU,Davenport Downs,DVP,169
Bedourie,BEU,Durham Downs,DHD,387
Bedourie,BEU,Durrie,DRR,157
Bedourie,BEU,Glengyle,GLG,50
Bedourie,BEU,Kamaran Downs,KMD,21
Bedourie,BEU,Leigh Creek,LGH,699
Bedourie,BEU,Marion Downs,MNW,113
Bedourie,BEU,Monkira,MNK,119
Bedourie,BEU,Mount Isa,ISA,412
Bedourie,BEU,Pandie Pandie,PAD,194
Bedourie,BEU,Port Augusta,PUG,920
Bedourie,BEU,Quilpie,ULP,542
Bedourie,BEU,Toowoomba,TWB,1295
Bedourie,BEU,Windorah,WNR,343
Beijing,PEK,Brisbane,BNE,8391
Beijing,PEK,Cairns,CNS,7010
Beijing,PEK,Canberra,CBR,9014
Beijing,PEK,Melbourne,MEL,9103
Beijing,PEK,Perth,PER,7996
Beijing,PEK,Sydney,SYD,8955
Beirut,BEY,Melbourne,MEL,13788
Beirut,BEY,Sydney,SYD,14193
Belfast,BFS,Brisbane,BNE,16307
Belfast,BFS,Cardiff,CWL,362
Belfast,BFS,Glasgow,GLA,136
Belgrade,BEG,Bombay,BOM,5607
Belgrade,BEG,Brisbane,BNE,15445
Belgrade,BEG,Cologne,CGN,1191
Belgrade,BEG,Darwin,DRW,12606
Belgrade,BEG,Frankfurt,FRA,1058
Belgrade,BEG,London,LON,1706
Belgrade,BEG,Melbourne,MEL,15411
Belgrade,BEG,Paris,PAR,1428
Belgrade,BEG,Perth,PER,12859
Belgrade,BEG,Rome,ROM,734
Belgrade,BEG,San Francisco,SFO,10144
Belgrade,BEG,Sydney,SYD,15705
Belgrade,BEG,Townsville,TSV,14366
Belmont,BMT,Brisbane,BNE,644
Belmont,BMT,Canberra,CBR,340
Belmont,BMT,Cobar,CAZ,578
Belmont,BMT,Coffs Harbour,CFS,332
Belmont,BMT,Melbourne,MEL,806
Belmont,BMT,Moree,MRZ,430
Belmont,BMT,Singleton,SGT,66
Belmont,BMT,Sydney,SYD,111
Belmont,BMT,Williamtown,NTL,31
Benalla,BLA,Canberra,CBR,319
Benalla,BLA,Melbourne,MEL,162
Benalla,BLA,Wangaratta,WGT,31
Bendigo,BDG,Melbourne,MEL,113
Bendigo,BDG,Mildura,MQL,346
Bendigo,BDG,Swan Hill,SWH,168
Bendigo,BDG,Sydney,SYD,695
Benmara,BNW,Borroloola,BOX,218
Benmara,BNW,Brunette Downs,BRU,123
Benmara,BNW,Calvert Hills,CVH,98
Benmara,BNW,Camooweal,CMW,253
Benmara,BNW,Mallapunyah Springs,MYH,160
Benmara,BNW,Mcarthur River,MHU,188
Benmara,BNW,Robinson River,RBR,139
Benmara,BNW,Tennant Creek,TCA,338
Benmara,BNW,Wollogorang,WOR,138
Berne,BER,Canberra,CBR,16612
Berne,BER,Sydney,SYD,16673
Betoota,BEO,Cuddapan,CUA,73
Betoota,BEO,Durrie,DRR,57
Betoota,BEO,South Galway,SGW,133
Betoota,BEO,Tanbar,TNB,117
Beverley Springs,BYS,Derby/Curtin,DRB,195
Beverley Springs,BYS,Drysdale,DRY,152
Beverley Springs,BYS,Gibb River,GBV,113
Beverley Springs,BYS,Halls Creek,HCQ,290
Beverley Springs,BYS,Kalumburu,UBU,300
Beverley Springs,BYS,Kununurra,KNX,366
Beverley Springs,BYS,Lansdowne,LDW,179
Beverley Springs,BYS,Mitchell Plateau,MIH,220
Beverley Springs,BYS,Mount House,MHO,57
Beverley Springs,BYS,Wyndham,WYN,321
Bickerton Island,BIC,Elcho Island,ELC,205
Bickerton Island,BIC,Gove,GOV,179
Bickerton Island,BIC,Groote Eylandt,GTE,36
Bickerton Island,BIC,Lake Evella,LEV,147
Bickerton Island,BIC,Milingimbi,MGT,233
Bickerton Island,BIC,Ramingining,RAM,213
Billa Kalina,BKL,Coober Pedy,CPD,174
Billiluna,BIW,Christmas Creek,CXQ,196
Billiluna,BIW,Darwin,DRW,865
Billiluna,BIW,Flora Valley,FLO,164
Billiluna,BIW,Halls Creek,HCQ,148
Billiluna,BIW,Kununurra,KNX,435
Billiluna,BIW,Margaret River Stn,MGV,133
Billiluna,BIW,Sturt Creek,STU,69
Billiluna,BIW,Wyndham,WYN,453
Birdsville,BVI,Boulia,BQL,336
Birdsville,BVI,Bourke,BRK,796
Birdsville,BVI,Brisbane,BNE,1380
Birdsville,BVI,Broken Hill,BHQ,709
Birdsville,BVI,Charleville,CTL,693
Birdsville,BVI,Clifton Hills,CFH,132
Birdsville,BVI,Cluny,CLU,156
Birdsville,BVI,Cordillo Downs,ODL,160
Birdsville,BVI,Cowarie,CWA,224
Birdsville,BVI,Davenport Downs,DVP,263
Birdsville,BVI,Dubbo,DBO,1139
Birdsville,BVI,Durham Downs,DHD,286
Birdsville,BVI,Durrie,DRR,93
Birdsville,BVI,Etadunna,EDA,321
Birdsville,BVI,Glengyle,GLG,124
Birdsville,BVI,Innamincka,INN,243
Birdsville,BVI,Jackson,JAK,360
Birdsville,BVI,Kamaran Downs,KMD,174
Birdsville,BVI,Leigh Creek,LGH,530
Birdsville,BVI,Longreach,LRE,569
Birdsville,BVI,Marree,MRE,436
Birdsville,BVI,Moolawatana,MWT,448
Birdsville,BVI,Moomba,MOO,259
Birdsville,BVI,Mooraberree,MOR,179
Birdsville,BVI,Mount Isa,ISA,581
Birdsville,BVI,Mulka,MKA,281
Birdsville,BVI,Mungaranie,MUN,245
Birdsville,BVI,Oodnadatta,ODD,430
Birdsville,BVI,Pandie Pandie,PAD,25
Birdsville,BVI,Port Augusta,PUG,751
Birdsville,BVI,Quilpie,ULP,497
Birdsville,BVI,Roma,RMA,944
Birdsville,BVI,Roseberth,RSB,31
Birdsville,BVI,Sydney,SYD,1449
Birdsville,BVI,Toowoomba,TWB,1263
Birdsville,BVI,Windorah,WNR,337
Birdsville,BVI,Winton,WIN,546
Birrindudu,BDU,Flora Valley,FLO,108
Birrindudu,BDU,Gordon Downs,GOR,94
Birrindudu,BDU,Halls Creek,HCQ,188
Birrindudu,BDU,Hooker Creek,HOK,127
Birrindudu,BDU,Inverway,INW,64
Birrindudu,BDU,Katherine/Tindal,KTR,532
Birrindudu,BDU,Kirkimbie,KBB,72
Birrindudu,BDU,Kununurra,KNX,299
Birrindudu,BDU,Limbunya,LIM,136
Birrindudu,BDU,Nelson Springs,NEL,122
Birrindudu,BDU,Newhaven,NHV,514
Birrindudu,BDU,Nicholson,NLS,68
Birrindudu,BDU,Ord River,ODR,128
Birrindudu,BDU,Springvale (W.A.),ZVG,198
Birrindudu,BDU,Victoria River Downs,VCD,276
Birrindudu,BDU,Waterloo,WTL,195
Birrindudu,BDU,Wave Hill,WAV,210
Birrindudu,BDU,Wyndham,WYN,347
Birrindudu,BDU,Yuendumu,YUE,495
Bizant,BZP,Cairns,CNS,317
Bizant,BZP,Coen,CUQ,135
Bizant,BZP,Cooktown,CTN,156
Bizant,BZP,Dixie,DXD,87
Bizant,BZP,Kalpowar,KPP,43
Bizant,BZP,Lakefield,LFP,45
Bizant,BZP,Laura,LUU,119
Bizant,BZP,Laura Station,LUT,98
Bizant,BZP,Merluna,MLV,239
Bizant,BZP,Musgrave (Qld.),MUS,68
Blackall,BKQ,Brisbane,BNE,838
Blackall,BKQ,Camooweal,CMW,904
Blackall,BKQ,Charleville,CTL,236
Blackall,BKQ,Charters Towers,CXT,494
Blackall,BKQ,Emerald,EMD,296
Blackall,BKQ,Gladstone,GLT,592
Blackall,BKQ,Glen Innes,GLI,852
Blackall,BKQ,Hughenden,HGD,419
Blackall,BKQ,Isisford,ISI,103
Blackall,BKQ,Longreach,LRE,160
Blackall,BKQ,Miles,MLS,546
Blackall,BKQ,Mount Isa,ISA,740
Blackall,BKQ,Muttaburra,UTB,224
Blackall,BKQ,Quilpie,ULP,269
Blackall,BKQ,Rockhampton,ROK,527
Blackall,BKQ,Roma,RMA,411
Blackall,BKQ,Taroom,TAM,477
Blackall,BKQ,Townsville,TSV,591
Blackall,BKQ,Williamtown,NTL,1121
Blackall,BKQ,Windorah,WNR,299
